Date,pxs,total_return,realized_return
2012-05-02,607.0,0.0,0.0
2012-05-03,608.25,0.0,0.0
2012-05-04,603.75,0.0,0.0
2012-05-07,606.25,0.0,0.0
2012-05-08,609.0,0.0,0.0
2012-05-09,591.25,0.0,0.0
2012-05-10,594.75,0.0,0.0
2012-05-11,592.75,-8e-05,0.0
2012-05-14,597.75,0.0008,0.0
2012-05-15,608.5,0.00172,0.0
2012-05-16,638.75,0.00484,0.0
2012-05-17,657.75,0.00304,0.0
2012-05-18,695.25,-0.00016,0.01016
2012-05-21,704.0,0.0,0.0
2012-05-22,685.5,0.0,0.0
2012-05-23,665.5,0.0,0.0
2012-05-24,663.0,0.0,0.0
2012-05-25,680.0,0.002135,0.0
2012-05-29,656.75,-0.003255,0.0
2012-05-30,653.75,-0.00042,0.0
2012-05-31,643.75,-0.0014,0.0
2012-06-01,612.25,-0.00941,0.0
2012-06-04,627.75,0.00465,0.0
2012-06-05,613.25,-0.00435,0.0
2012-06-06,624.25,0.0033,0.0
2012-06-08,630.25,0.00064,0.0
2012-06-11,630.5,0.000115,0.0
2012-06-12,616.0,-0.00667,0.0
2012-06-13,616.0,0.0,0.0
2012-06-14,623.5,0.00345,0.0
2012-06-15,609.5,-0.00864,0.0
2012-06-18,630.25,0.012865,0.0
2012-06-19,649.5,0.011935,0.0
2012-06-20,664.0,0.00899,0.0
2012-06-21,661.75,-0.001395,0.0
2012-06-22,673.25,0.00933,0.0
2012-06-25,724.25,0.03978,0.0
2012-06-26,729.0,0.003705,0.0
2012-06-27,732.0,0.00234,0.0
2012-06-28,726.0,-0.00468,0.0
2012-06-29,739.0,0.00832,0.011310384615384616
2012-06-29,739.0,-0.00208,0.012926153846153848
2012-06-29,739.0,-0.00208,0.012926153846153848
2012-06-29,739.0,-0.00208,0.012926153846153865
2012-06-29,739.0,-0.00208,0.012926153846153865
2012-07-02,754.5,0.0,0.0
2012-07-03,782.25,0.0,0.0
2012-07-05,822.5,0.0,0.0
2012-07-06,791.25,-0.00327,0.0
2012-07-09,810.75,0.00234,0.0
2012-07-10,804.75,-0.00072,0.0
2012-07-11,807.75,0.00036,0.0
2012-07-12,832.75,0.003,0.0
2012-07-13,842.0,-0.00021,0.0015
2012-07-16,884.5,0.0,0.0
2012-07-17,885.0,0.0,0.0
2012-07-18,903.25,0.0,0.0
2012-07-19,935.0,0.0,0.0
2012-07-20,943.25,0.00135,0.0
2012-07-23,912.75,-0.00366,0.0
2012-07-24,878.75,-0.00408,0.0
2012-07-25,903.25,0.00294,0.0
2012-07-26,884.0,-0.00231,0.0
2012-07-27,898.0,0.0033,0.0
2012-07-30,914.5,0.00396,0.0
2012-07-31,888.25,-0.0063,0.0
2012-08-01,879.5,-0.0021,0.0
2012-08-02,865.0,-0.00348,0.0
2012-08-03,891.25,0.00966,0.0
2012-08-06,893.25,0.00072,0.0
2012-08-07,889.0,-0.00153,0.0
2012-08-08,899.25,0.00369,0.0
2012-08-09,913.0,0.00495,0.0
2012-08-10,885.25,-0.01329,0.0
2012-08-13,856.75,-0.01368,0.0
2012-08-14,839.75,-0.00816,0.0
2012-08-15,846.75,0.00336,0.0
2012-08-16,861.75,0.0072,0.0
2012-08-17,874.5,0.00771,0.0
2012-08-20,879.5,0.003,0.0
2012-08-21,900.5,0.0126,0.0
2012-08-22,896.5,-0.0024,0.0
2012-08-23,874.5,-0.0132,0.0
2012-08-24,867.5,-0.00492,0.0
2012-08-27,862.0,-0.00396,0.0
2012-08-28,854.75,-0.00522,0.0
2012-08-29,885.5,0.02214,0.0
2012-08-30,883.5,-0.00144,0.0
2012-08-31,870.0,-0.00786,-0.000285
2012-08-31,870.0,0.00186,-0.000285
2012-08-31,870.0,0.00186,-0.000285
2012-08-31,870.0,0.00186,-0.000285
2012-08-31,870.0,0.00186,-0.000285
2012-08-31,870.0,0.00186,-0.000285
2012-09-04,866.0,0.0,0.0
2012-09-05,845.75,0.0,0.0
2012-09-06,872.0,0.0,0.0
2012-09-07,884.75,0.0,0.0
2012-09-10,868.25,0.0,0.0
2012-09-11,860.0,0.0,0.0
2012-09-12,867.0,0.0,0.0
2012-09-13,879.0,0.0,0.0
2012-09-14,897.5,0.0,0.0
2012-09-17,878.0,0.0,0.0
2012-09-18,863.5,0.0,0.0
2012-09-19,881.5,0.0,0.0
2012-09-20,879.5,0.0,0.0
2012-09-21,897.25,0.00186,0.0
2012-09-24,892.0,-0.00063,0.0
2012-09-25,886.5,-0.00066,0.0
2012-09-26,869.25,-0.00207,0.0
2012-09-27,855.5,-0.00165,0.0
2012-09-28,902.5,0.01128,0.0
2012-10-01,884.25,-0.00438,0.0
2012-10-02,871.5,-0.00306,0.0
2012-10-03,873.0,0.00036,0.0
2012-10-04,869.25,-0.0009,0.0
2012-10-05,857.5,-0.00432,0.0
2012-10-08,861.0,0.00126,0.0
2012-10-09,864.25,0.00117,0.0
2012-10-10,869.75,0.00198,0.0
2012-10-11,886.0,0.00585,0.0
2012-10-12,856.75,-0.01407,0.0
2012-10-15,848.25,-0.00408,0.0
2012-10-16,847.75,-0.00024,0.0
2012-10-17,856.25,0.00408,0.0
2012-10-18,868.5,0.00588,0.0
2012-10-19,872.5,0.00138,-0.000645
2012-10-19,872.5,-0.00054,-0.000645
2012-10-19,872.5,-0.00054,-0.000645
2012-10-19,872.5,-0.00054,-0.000645
2012-10-22,878.25,0.0,0.0
2012-10-23,868.75,0.0,0.0
2012-10-24,884.0,0.0,0.0
2012-10-25,872.75,0.0,0.0
2012-10-26,863.75,-0.00132,0.0
2012-10-31,864.5,9e-05,0.0
